Order_ID,Order_Date,Region,Country,Product,Category,Customer_Type,Quantity,Unit_Price,Revenue,Material_Cost,Shipping_Cost,Operational_Cost,Total_Cost,Profit,Margin,Quarter
ORD007306,2024-02-03,Africa,Kenya,Desktop,Computers,Retail,19,1630,30970,14094.27,1303.44,3758.58,19156.29,11813.71,38.15,1
ORD007307,2024-12-25,Europe,France,Headphones,Audio,Retail,19,1928,36632,15993.68,2426.67,3388.81,21809.16,14822.84,40.46,4
ORD007308,2024-01-09,South America,Brazil,Desktop,Computers,Retail,12,193,2316,1187.41,151.9,215.91,1555.22,760.78,32.85,1
ORD007309,2024-07-30,Middle East,Qatar,Monitor,Accessories,Wholesale,20,656,13120,5889.78,528.46,1486.42,7904.66,5215.34,39.75,3
ORD007310,2024-05-22,North America,Canada,Tablet,Mobile,Retail,10,1438,14380,6331.66,1114.99,1726.47,9173.12,5206.88,36.21,2
ORD007311,2024-06-18,North America,Canada,Smartwatch,Wearables,Wholesale,18,1116,20088,8941.64,1598.26,2572.97,13112.87,6975.13,34.72,2
ORD007312,2024-01-22,North America,USA,Smartphone,Mobile,Retail,16,2127,34032,12662.43,1174.36,5061.44,18898.23,15133.77,44.47,1
ORD007313,2024-10-29,North America,Canada,Monitor,Accessories,Retail,21,2377,49917,19349.41,2442.24,7278.25,29069.9,20847.1,41.76,4
ORD007314,2024-03-29,North America,Canada,Laptop,Computers,Retail,10,766,7660,3577.1,481.8,811.99,4870.89,2789.11,36.41,1
ORD007315,2024-06-13,Africa,Kenya,Monitor,Accessories,Wholesale,4,756,3024,1088.43,157.4,449.24,1695.07,1328.93,43.95,2
ORD007316,2024-02-15,South America,Brazil,Headphones,Audio,Retail,13,2376,30888,11930.61,1144.43,3808.71,16883.75,14004.25,45.34,1
ORD007317,2024-11-03,South America,Argentina,Mouse,Accessories,Wholesale,11,891,9801,3679.62,599.83,1172.75,5452.2,4348.8,44.37,4
ORD007318,2024-04-23,Middle East,UAE,Headphones,Audio,Wholesale,23,1474,33902,15982.99,1103.92,3903.71,20990.62,12911.38,38.08,2
ORD007319,2024-06-02,Europe,Netherlands,Monitor,Accessories,Retail,9,1789,16101,8295.14,1032.59,2287.14,11614.87,4486.13,27.86,2
ORD007320,2024-02-29,Europe,Netherlands,Headphones,Audio,Retail,8,1184,9472,4075.52,305.78,769.69,5150.99,4321.01,45.62,1
ORD007321,2024-02-24,South America,Brazil,Headphones,Audio,Wholesale,16,1057,16912,7648.22,532.15,2171.04,10351.41,6560.59,38.79,1
ORD007322,2024-05-05,South America,Brazil,Printer,Office,Retail,3,2382,7146,3032.91,414.83,640.15,4087.89,3058.11,42.79,2
ORD007323,2024-02-03,South America,Brazil,Monitor,Accessories,Retail,11,1234,13574,5808.98,822.38,2010.59,8641.95,4932.05,36.33,1
ORD007324,2024-11-10,Europe,Germany,Printer,Office,Wholesale,6,1347,8082,2927.67,639.92,687.39,4254.98,3827.02,47.35,4
ORD007325,2024-07-06,North America,USA,Monitor,Accessories,Retail,11,1922,21142,9717.7,939.25,1915.28,12572.23,8569.77,40.53,3
ORD007326,2024-08-29,South America,Brazil,Desktop,Computers,Wholesale,8,872,6976,3779.88,390.96,849.84,5020.68,1955.32,28.03,3
ORD007327,2024-03-10,Africa,Kenya,Tablet,Mobile,Retail,20,589,11780,6263.07,838.47,1356.53,8458.07,3321.93,28.2,1
ORD007328,2024-03-04,Africa,South Africa,Headphones,Audio,Wholesale,9,265,2385,861.15,130.67,228.11,1219.93,1165.07,48.85,1
ORD007329,2024-03-14,South America,Brazil,Headphones,Audio,Wholesale,7,764,5348,2897.68,337.06,571.76,3806.5,1541.5,28.82,1
ORD007330,2024-11-19,Asia,China,Mouse,Accessories,Wholesale,5,1223,6115,2474.67,227.94,839.76,3542.37,2572.63,42.07,4
ORD007331,2024-03-29,Asia,Japan,Mouse,Accessories,Wholesale,16,691,11056,4978.59,468.46,1074.07,6521.12,4534.88,41.02,1
ORD007332,2024-06-05,Africa,South Africa,Smartphone,Mobile,Wholesale,2,968,1936,747.38,72.6,215.25,1035.23,900.77,46.53,2
ORD007333,2024-07-11,Europe,Spain,Keyboard,Accessories,Retail,10,1194,11940,5782.45,882.09,1336.64,8001.18,3938.82,32.99,3
ORD007334,2024-01-13,Middle East,Qatar,Desktop,Computers,Retail,23,2432,55936,27516.81,4299.43,5606.39,37422.63,18513.37,33.1,1
ORD007335,2024-12-03,Asia,China,Desktop,Computers,Retail,20,1871,37420,20440.11,1789.05,4571.78,26800.94,10619.06,28.38,4
ORD007336,2024-07-08,Asia,Japan,Headphones,Audio,Retail,5,207,1035,519.73,42.45,118.31,680.49,354.51,34.25,3
ORD007337,2024-05-14,Middle East,Qatar,Laptop,Computers,Retail,20,801,16020,7564.67,807.01,1773.7,10145.38,5874.62,36.67,2
ORD007338,2024-07-07,Europe,Italy,Keyboard,Accessories,Wholesale,9,1356,12204,4964.86,1789.7,1096.68,7851.24,4352.76,35.67,3
ORD007339,2024-11-03,Africa,Egypt,Tablet,Mobile,Wholesale,5,1834,9170,4240.49,350.1,881.97,5472.56,3697.44,40.32,4
ORD007340,2024-05-09,Middle East,UAE,Tablet,Mobile,Wholesale,22,1525,33550,14238.05,2163.4,4182.13,20583.58,12966.42,38.65,2
ORD007341,2024-04-22,South America,Argentina,Desktop,Computers,Retail,20,882,17640,9625.5,596.54,2479.29,12701.33,4938.67,28.0,2
ORD007342,2024-07-18,North America,USA,Desktop,Computers,Retail,14,1113,15582,6533.05,764.48,2056.36,9353.89,6228.11,39.97,3
ORD007343,2024-07-12,South America,Argentina,Printer,Office,Retail,12,2036,24432,9074.41,1792.77,2114.65,12981.83,11450.17,46.87,3
ORD007344,2024-11-14,Africa,South Africa,Headphones,Audio,Retail,8,1007,8056,3193.89,400.97,1080.07,4674.93,3381.07,41.97,4
ORD007345,2024-11-30,North America,Canada,Laptop,Computers,Retail,7,1453,10171,5110.37,460.28,1355.38,6926.03,3244.97,31.9,4
ORD007346,2024-01-29,Africa,Kenya,Tablet,Mobile,Wholesale,3,399,1197,633.3,62.31,164.62,860.23,336.77,28.13,1
ORD007347,2024-03-12,Europe,France,Smartphone,Mobile,Retail,3,1944,5832,2307.74,413.79,874.14,3595.67,2236.33,38.35,1
ORD007348,2024-03-05,Africa,Egypt,Laptop,Computers,Wholesale,18,1693,30474,14502.36,2241.73,3624.58,20368.67,10105.33,33.16,1
ORD007349,2024-11-25,South America,Argentina,Tablet,Mobile,Retail,25,2048,51200,18088.89,3129.55,5576.74,26795.18,24404.82,47.67,4
ORD007350,2024-05-25,Middle East,Qatar,Mouse,Accessories,Retail,20,2167,43340,22580.05,1977.92,4769.32,29327.29,14012.71,32.33,2
ORD007351,2024-02-20,Middle East,UAE,Smartwatch,Wearables,Wholesale,19,411,7809,2868.11,241.3,962.71,4072.12,3736.88,47.85,1
ORD007352,2024-09-26,North America,Mexico,Tablet,Mobile,Retail,11,138,1518,778.89,64.12,220.65,1063.66,454.34,29.93,3
ORD007353,2024-07-07,Asia,Japan,Smartwatch,Wearables,Wholesale,20,1267,25340,13167.45,1703.24,2366.2,17236.89,8103.11,31.98,3
ORD007354,2024-12-17,Africa,South Africa,Laptop,Computers,Retail,8,133,1064,552.75,76.44,143.24,772.43,291.57,27.4,4
ORD007355,2024-04-13,Asia,Japan,Smartwatch,Wearables,Wholesale,20,369,7380,3801.54,465.44,785.29,5052.27,2327.73,31.54,2
ORD007356,2024-06-07,Africa,South Africa,Desktop,Computers,Wholesale,3,1658,4974,2032.8,323.73,630.78,2987.31,1986.69,39.94,2
ORD007357,2024-05-09,South America,Argentina,Smartwatch,Wearables,Retail,7,1781,12467,6300.77,951.93,1516.54,8769.24,3697.76,29.66,2
ORD007358,2024-10-14,Asia,Singapore,Smartwatch,Wearables,Retail,2,2238,4476,1579.83,197.35,359.05,2136.23,2339.77,52.27,4
ORD007359,2024-04-05,Asia,Singapore,Laptop,Computers,Retail,17,2144,36448,18386.1,2061.79,5107.02,25554.91,10893.09,29.89,2
ORD007360,2024-12-03,Asia,India,Tablet,Mobile,Wholesale,20,1962,39240,15658.1,2905.77,5409.43,23973.3,15266.7,38.91,4
ORD007361,2024-07-05,Asia,Japan,Desktop,Computers,Retail,20,113,2260,931.59,167.08,223.89,1322.56,937.44,41.48,3
ORD007362,2024-09-14,Asia,Japan,Mouse,Accessories,Retail,14,216,3024,1520.51,93.87,447.13,2061.51,962.49,31.83,3
ORD007363,2024-09-08,Asia,Japan,Headphones,Audio,Retail,3,597,1791,929.96,126.94,155.13,1212.03,578.97,32.33,3
ORD007364,2024-02-19,North America,USA,Laptop,Computers,Wholesale,2,2087,4174,2135.29,188.35,474.8,2798.44,1375.56,32.96,1
ORD007365,2024-01-14,North America,Mexico,Smartphone,Mobile,Retail,19,1872,35568,17237.7,2758.7,4920.59,24916.99,10651.01,29.95,1
ORD007366,2024-07-26,South America,Brazil,Desktop,Computers,Retail,2,1349,2698,1124.57,91.29,353.2,1569.06,1128.94,41.84,3
ORD007367,2024-12-28,Africa,Egypt,Smartphone,Mobile,Retail,7,1651,11557,4800.85,813.85,1057.59,6672.29,4884.71,42.27,4
ORD007368,2024-02-10,North America,Canada,Smartphone,Mobile,Wholesale,1,2053,2053,1106.05,144.86,192.41,1443.32,609.68,29.7,1
ORD007369,2024-03-06,South America,Argentina,Laptop,Computers,Wholesale,10,1142,11420,5172.33,390.09,1660.22,7222.64,4197.36,36.75,1
ORD007370,2024-12-06,North America,Mexico,Smartwatch,Wearables,Retail,14,117,1638,834.91,55.16,140.41,1030.48,607.52,37.09,4
ORD007371,2024-12-31,Middle East,Saudi Arabia,Mouse,Accessories,Retail,24,206,4944,2646.52,197.78,451.8,3296.1,1647.9,33.33,4
ORD007372,2024-12-02,North America,Canada,Keyboard,Accessories,Wholesale,17,1067,18139,7810.12,1088.08,2014.78,10912.98,7226.02,39.84,4
ORD007373,2024-01-17,Europe,France,Headphones,Audio,Retail,1,668,668,309.82,47.55,79.4,436.77,231.23,34.62,1
ORD007374,2024-03-05,Asia,Japan,Tablet,Mobile,Wholesale,17,1838,31246,11787.74,1364.77,4388.42,17540.93,13705.07,43.86,1
ORD007375,2024-12-02,Asia,Japan,Monitor,Accessories,Retail,5,1791,8955,3675.32,276.11,878.47,4829.9,4125.1,46.06,4
ORD007376,2024-05-20,Asia,Japan,Laptop,Computers,Wholesale,13,1679,21827,11062.34,1478.7,2436.76,14977.8,6849.2,31.38,2
ORD007377,2024-01-07,Africa,Egypt,Desktop,Computers,Retail,12,588,7056,3155.4,295.68,649.67,4100.75,2955.25,41.88,1
ORD007378,2024-01-15,Middle East,Saudi Arabia,Tablet,Mobile,Retail,23,2402,55246,19630.94,3604.93,6102.96,29338.83,25907.17,46.89,1
ORD007379,2024-07-29,North America,Canada,Mouse,Accessories,Retail,25,694,17350,8938.49,860.92,2438.27,12237.68,5112.32,29.47,3
ORD007380,2024-10-11,South America,Argentina,Headphones,Audio,Wholesale,4,500,2000,878.16,148.33,252.88,1279.37,720.63,36.03,4
ORD007381,2024-12-31,Africa,Egypt,Desktop,Computers,Retail,9,2093,18837,10197.28,1316.31,2002.31,13515.9,5321.1,28.25,4
ORD007382,2024-11-24,Middle East,Saudi Arabia,Smartwatch,Wearables,Wholesale,13,1823,23699,9726.59,1217.92,2157.37,13101.88,10597.12,44.72,4
ORD007383,2024-08-09,North America,Mexico,Laptop,Computers,Retail,18,735,13230,5882.41,1019.43,1705.08,8606.92,4623.08,34.94,3
ORD007384,2024-07-29,Middle East,Saudi Arabia,Headphones,Audio,Retail,11,1271,13981,7139.84,746.45,1356.51,9242.8,4738.2,33.89,3
ORD007385,2024-05-30,South America,Brazil,Laptop,Computers,Retail,4,864,3456,1548.54,170.45,336.27,2055.26,1400.74,40.53,2
ORD007386,2024-03-22,Africa,Kenya,Headphones,Audio,Retail,8,2066,16528,6211.47,713.98,2337.12,9262.57,7265.43,43.96,1
ORD007387,2024-01-24,North America,Canada,Keyboard,Accessories,Retail,11,728,8008,2909.31,437.44,675.27,4022.02,3985.98,49.77,1
ORD007388,2024-06-21,South America,Brazil,Mouse,Accessories,Wholesale,15,2424,36360,16730.11,2703.94,4962.95,24397.0,11963.0,32.9,2
ORD007389,2024-01-25,Asia,India,Tablet,Mobile,Retail,9,861,7749,3023.31,589.09,883.44,4495.84,3253.16,41.98,1
ORD007390,2024-10-16,Europe,Germany,Desktop,Computers,Retail,3,1556,4668,2456.83,182.17,537.68,3176.68,1491.32,31.95,4
ORD007391,2024-06-07,Europe,Netherlands,Smartwatch,Wearables,Wholesale,12,1466,17592,6191.69,1232.81,2434.08,9858.58,7733.42,43.96,2
ORD007392,2024-09-05,Europe,Netherlands,Desktop,Computers,Retail,13,898,11674,4251.28,1456.84,1166.74,6874.86,4799.14,41.11,3
ORD007393,2024-10-05,Europe,Spain,Mouse,Accessories,Wholesale,24,1642,39408,15928.12,3088.7,3539.35,22556.17,16851.83,42.76,4
ORD007394,2024-11-09,Africa,South Africa,Mouse,Accessories,Wholesale,3,1714,5142,2157.65,188.28,555.79,2901.72,2240.28,43.57,4
ORD007395,2024-05-08,South America,Brazil,Printer,Office,Retail,9,752,6768,3431.14,224.91,685.16,4341.21,2426.79,35.86,2
ORD007396,2024-07-05,Asia,Japan,Headphones,Audio,Wholesale,15,2245,33675,15105.21,1110.37,2757.34,18972.92,14702.08,43.66,3
ORD007397,2024-10-17,Middle East,Saudi Arabia,Monitor,Accessories,Wholesale,2,1746,3492,1667.15,140.58,362.6,2170.33,1321.67,37.85,4
ORD007398,2024-08-31,South America,Brazil,Tablet,Mobile,Retail,6,875,5250,2769.33,375.73,767.6,3912.66,1337.34,25.47,3
ORD007399,2024-04-09,Africa,South Africa,Mouse,Accessories,Retail,13,713,9269,3254.73,506.76,1009.41,4770.9,4498.1,48.53,2
ORD007400,2024-03-07,Africa,South Africa,Printer,Office,Retail,15,1089,16335,7252.16,1225.44,1786.22,10263.82,6071.18,37.17,1
ORD007401,2024-10-01,Europe,France,Desktop,Computers,Wholesale,20,1891,37820,16530.37,1983.36,4630.57,23144.3,14675.7,38.8,4
ORD007402,2024-05-17,South America,Argentina,Laptop,Computers,Retail,11,1453,15983,7485.57,668.46,1351.15,9505.18,6477.82,40.53,2
ORD007403,2024-10-23,North America,Mexico,Tablet,Mobile,Wholesale,9,356,3204,1539.84,158.4,337.96,2036.2,1167.8,36.45,4
ORD007404,2024-01-23,Asia,Singapore,Smartwatch,Wearables,Retail,14,788,11032,4168.77,509.91,1592.05,6270.73,4761.27,43.16,1
ORD007405,2024-08-16,North America,USA,Smartwatch,Wearables,Wholesale,24,1492,35808,19674.5,2788.27,2973.6,25436.37,10371.63,28.96,3
ORD007406,2024-11-20,Middle East,UAE,Mouse,Accessories,Wholesale,1,1030,1030,446.11,44.58,124.37,615.06,414.94,40.29,4
ORD007407,2024-02-15,Africa,Egypt,Desktop,Computers,Wholesale,19,973,18487,6926.46,1413.28,2599.56,10939.3,7547.7,40.83,1
ORD007408,2024-05-07,South America,Brazil,Monitor,Accessories,Wholesale,6,2267,13602,4845.18,860.97,1267.98,6974.13,6627.87,48.73,2
ORD007409,2024-07-16,North America,Canada,Monitor,Accessories,Wholesale,17,470,7990,3444.06,473.44,792.1,4709.6,3280.4,41.06,3
ORD007410,2024-02-19,North America,USA,Headphones,Audio,Wholesale,18,544,9792,4069.27,750.87,858.29,5678.43,4113.57,42.01,1
ORD007411,2024-07-30,South America,Argentina,Laptop,Computers,Wholesale,23,2486,57178,22897.45,1988.35,7191.15,32076.95,25101.05,43.9,3
ORD007412,2024-11-08,Africa,South Africa,Mouse,Accessories,Retail,22,2302,50644,27625.25,1770.43,5271.0,34666.68,15977.32,31.55,4
ORD007413,2024-02-01,South America,Brazil,Smartphone,Mobile,Retail,5,1167,5835,3107.63,345.58,752.75,4205.96,1629.04,27.92,1
ORD007414,2024-02-04,North America,Canada,Laptop,Computers,Wholesale,16,1511,24176,11404.85,1711.46,1989.79,15106.1,9069.9,37.52,1
ORD007415,2024-01-10,Africa,Kenya,Laptop,Computers,Retail,4,2411,9644,4812.14,588.53,1391.41,6792.08,2851.92,29.57,1
ORD007416,2024-12-21,South America,Argentina,Printer,Office,Retail,21,1350,28350,13832.47,1431.16,2324.98,17588.61,10761.39,37.96,4
ORD007417,2024-07-25,North America,Canada,Desktop,Computers,Retail,10,1867,18670,8071.89,870.24,2797.35,11739.48,6930.52,37.12,3
ORD007418,2024-06-26,Europe,France,Keyboard,Accessories,Retail,14,634,8876,3997.58,545.73,818.83,5362.14,3513.86,39.59,2
ORD007419,2024-02-25,North America,USA,Smartphone,Mobile,Wholesale,16,1255,20080,8572.27,1091.03,2089.67,11752.97,8327.03,41.47,1
ORD007420,2024-03-03,Asia,Singapore,Headphones,Audio,Retail,20,1202,24040,12738.88,1369.83,3002.49,17111.2,6928.8,28.82,1
ORD007421,2024-05-16,Africa,Egypt,Tablet,Mobile,Wholesale,22,2333,51326,27830.66,3640.72,6783.27,38254.65,13071.35,25.47,2
ORD007422,2024-11-28,Asia,Singapore,Smartphone,Mobile,Retail,15,496,7440,3000.73,262.49,652.09,3915.31,3524.69,47.37,4
ORD007423,2024-04-02,Middle East,UAE,Keyboard,Accessories,Wholesale,3,2469,7407,4071.09,576.43,920.88,5568.4,1838.6,24.82,2
ORD007424,2024-03-27,South America,Brazil,Desktop,Computers,Retail,23,1314,30222,14114.49,1547.38,3403.9,19065.77,11156.23,36.91,1
ORD007425,2024-02-05,Africa,Kenya,Smartphone,Mobile,Wholesale,5,524,2620,1418.72,165.35,309.39,1893.46,726.54,27.73,1
ORD007426,2024-06-24,Asia,Japan,Smartphone,Mobile,Retail,4,348,1392,573.81,54.65,133.26,761.72,630.28,45.28,2
ORD007427,2024-02-10,North America,Canada,Printer,Office,Wholesale,21,114,2394,961.23,146.5,296.43,1404.16,989.84,41.35,1
ORD007428,2024-10-19,Middle East,Qatar,Headphones,Audio,Retail,3,792,2376,839.82,149.81,242.33,1231.96,1144.04,48.15,4
ORD007429,2024-04-27,Middle East,Saudi Arabia,Monitor,Accessories,Retail,25,763,19075,10127.13,836.32,2649.89,13613.34,5461.66,28.63,2
ORD007430,2024-02-09,Asia,Japan,Headphones,Audio,Wholesale,23,2217,50991,27236.81,2219.0,4353.03,33808.84,17182.16,33.7,1
ORD007431,2024-08-12,North America,Mexico,Desktop,Computers,Wholesale,17,1927,32759,14181.75,1443.21,3633.92,19258.88,13500.12,41.21,3
ORD007432,2024-01-03,Europe,Netherlands,Smartphone,Mobile,Retail,25,495,12375,5650.8,914.44,1042.7,7607.94,4767.06,38.52,1
ORD007433,2024-08-02,Africa,Kenya,Headphones,Audio,Retail,5,2417,12085,4586.9,526.7,1034.16,6147.76,5937.24,49.13,3
ORD007434,2024-07-12,Asia,India,Desktop,Computers,Wholesale,18,221,3978,2137.89,211.69,586.33,2935.91,1042.09,26.2,3
ORD007435,2024-09-22,Europe,Netherlands,Printer,Office,Wholesale,21,211,4431,1953.74,365.71,510.68,2830.13,1600.87,36.13,3
ORD007436,2024-10-11,Middle East,UAE,Mouse,Accessories,Wholesale,12,308,3696,1784.36,189.55,524.4,2498.31,1197.69,32.41,4
ORD007437,2024-04-29,North America,USA,Laptop,Computers,Retail,14,2099,29386,10770.62,982.48,2628.17,14381.27,15004.73,51.06,2
ORD007438,2024-08-22,South America,Argentina,Tablet,Mobile,Wholesale,9,940,8460,4110.04,549.31,1049.77,5709.12,2750.88,32.52,3
ORD007439,2024-08-07,Europe,Germany,Headphones,Audio,Wholesale,19,2198,41762,15543.41,4038.01,5429.76,25011.18,16750.82,40.11,3
ORD007440,2024-03-29,Africa,South Africa,Headphones,Audio,Wholesale,19,818,15542,7200.88,653.9,2260.42,10115.2,5426.8,34.92,1
ORD007441,2024-05-31,Africa,Egypt,Smartwatch,Wearables,Retail,6,2463,14778,5960.05,1032.45,1752.76,8745.26,6032.74,40.82,2
ORD007442,2024-08-27,South America,Brazil,Mouse,Accessories,Wholesale,25,590,14750,5506.14,716.96,1217.49,7440.59,7309.41,49.56,3
ORD007443,2024-01-26,Europe,Germany,Smartwatch,Wearables,Retail,2,2026,4052,1605.33,233.31,522.24,2360.88,1691.12,41.74,1
ORD007444,2024-07-24,North America,Canada,Printer,Office,Retail,20,1456,29120,15929.79,1356.06,2666.2,19952.05,9167.95,31.48,3
ORD007445,2024-01-22,Asia,China,Desktop,Computers,Retail,18,1793,32274,16537.23,1084.1,3451.14,21072.47,11201.53,34.71,1
ORD007446,2024-09-11,Africa,Kenya,Tablet,Mobile,Wholesale,5,2066,10330,3967.37,742.05,1403.82,6113.24,4216.76,40.82,3
ORD007447,2024-01-15,South America,Brazil,Keyboard,Accessories,Retail,4,720,2880,1452.57,186.89,245.38,1884.84,995.16,34.55,1
ORD007448,2024-01-24,Europe,Netherlands,Smartwatch,Wearables,Retail,6,2495,14970,6817.49,1185.4,2051.28,10054.17,4915.83,32.84,1
ORD007449,2024-09-24,South America,Brazil,Tablet,Mobile,Retail,4,80,320,124.16,14.82,37.24,176.22,143.78,44.93,3
ORD007450,2024-08-20,South America,Brazil,Laptop,Computers,Retail,6,317,1902,1022.24,81.19,197.62,1301.05,600.95,31.6,3
ORD007451,2024-12-10,Middle East,UAE,Headphones,Audio,Wholesale,20,1554,31080,14665.63,2360.33,2977.59,20003.55,11076.45,35.64,4
ORD007452,2024-12-02,North America,Canada,Tablet,Mobile,Wholesale,24,1208,28992,15144.11,1662.46,2549.69,19356.26,9635.74,33.24,4
ORD007453,2024-08-01,South America,Brazil,Tablet,Mobile,Retail,1,860,860,450.18,35.82,80.64,566.64,293.36,34.11,3
ORD007454,2024-12-15,North America,Canada,Laptop,Computers,Retail,11,341,3751,1834.11,267.98,486.47,2588.56,1162.44,30.99,4
ORD007455,2024-08-21,South America,Brazil,Tablet,Mobile,Wholesale,17,838,14246,6155.62,634.42,1975.17,8765.21,5480.79,38.47,3
ORD007456,2024-06-04,South America,Argentina,Keyboard,Accessories,Wholesale,15,1515,22725,12009.54,757.36,3234.38,16001.28,6723.72,29.59,2
ORD007457,2024-03-10,South America,Argentina,Headphones,Audio,Wholesale,10,828,8280,3683.6,432.41,703.44,4819.45,3460.55,41.79,1
ORD007458,2024-09-24,Middle East,UAE,Smartphone,Mobile,Wholesale,12,618,7416,3514.85,474.36,772.43,4761.64,2654.36,35.79,3
ORD007459,2024-11-07,South America,Argentina,Monitor,Accessories,Wholesale,9,119,1071,388.93,81.4,151.81,622.14,448.86,41.91,4
ORD007460,2024-10-09,Africa,Egypt,Mouse,Accessories,Wholesale,19,783,14877,6529.86,565.11,1456.88,8551.85,6325.15,42.52,4
ORD007461,2024-03-27,Middle East,UAE,Smartphone,Mobile,Wholesale,1,646,646,250.43,50.91,84.9,386.24,259.76,40.21,1
ORD007462,2024-02-07,Asia,Japan,Smartwatch,Wearables,Wholesale,7,1882,13174,4888.03,887.28,1342.53,7117.84,6056.16,45.97,1
ORD007463,2024-01-19,Europe,Germany,Smartphone,Mobile,Retail,19,1302,24738,9232.93,1562.1,3144.05,13939.08,10798.92,43.65,1
ORD007464,2024-10-28,Europe,Germany,Smartwatch,Wearables,Wholesale,2,577,1154,505.88,62.48,151.06,719.42,434.58,37.66,4
ORD007465,2024-11-15,Africa,South Africa,Smartwatch,Wearables,Retail,17,909,15453,5842.74,901.11,2121.29,8865.14,6587.86,42.63,4
ORD007466,2024-02-27,Europe,Netherlands,Mouse,Accessories,Wholesale,1,805,805,424.57,49.22,68.53,542.32,262.68,32.63,1
ORD007467,2024-07-31,Middle East,Qatar,Tablet,Mobile,Wholesale,24,1952,46848,22426.95,3203.14,5267.08,30897.17,15950.83,34.05,3
ORD007468,2024-03-14,Middle East,Saudi Arabia,Monitor,Accessories,Wholesale,15,935,14025,7472.21,908.05,1575.38,9955.64,4069.36,29.02,1
ORD007469,2024-03-01,Africa,Egypt,Headphones,Audio,Retail,3,2479,7437,3645.23,573.74,846.8,5065.77,2371.23,31.88,1
ORD007470,2024-01-15,Africa,South Africa,Mouse,Accessories,Wholesale,13,1270,16510,6365.27,907.72,1607.4,8880.39,7629.61,46.21,1
ORD007471,2024-07-06,Africa,Egypt,Mouse,Accessories,Retail,22,1576,34672,15692.0,2304.55,3241.9,21238.45,13433.55,38.74,3
ORD007472,2024-02-14,Europe,France,Keyboard,Accessories,Wholesale,24,818,19632,8102.15,964.55,1947.25,11013.95,8618.05,43.9,1
ORD007473,2024-07-27,North America,Canada,Tablet,Mobile,Retail,7,751,5257,2795.67,186.74,694.91,3677.32,1579.68,30.05,3
ORD007474,2024-07-16,Europe,France,Mouse,Accessories,Retail,8,1044,8352,4556.91,1217.17,1032.22,6806.3,1545.7,18.51,3
ORD007475,2024-01-18,Africa,Egypt,Mouse,Accessories,Retail,17,1279,21743,9289.35,1655.97,2412.22,13357.54,8385.46,38.57,1
ORD007476,2024-06-01,Europe,Spain,Smartphone,Mobile,Wholesale,25,2245,56125,30080.06,3991.43,7468.13,41539.62,14585.38,25.99,2
ORD007477,2024-02-25,Middle East,Saudi Arabia,Smartwatch,Wearables,Wholesale,4,2079,8316,4455.04,631.55,980.04,6066.63,2249.37,27.05,1
ORD007478,2024-05-10,Middle East,UAE,Keyboard,Accessories,Retail,16,1930,30880,15108.9,1038.08,4058.88,20205.86,10674.14,34.57,2
ORD007479,2024-03-24,South America,Argentina,Laptop,Computers,Wholesale,21,917,19257,10470.65,987.55,2688.09,14146.29,5110.71,26.54,1
